City,Pharmacy_Name,Address,Phone_Number,Website,Email,Opening_Hours,Flu_Vaccines_Offered,COVID-19_Vaccines_Offered,latitude,longitude
Kildare,Kildare Pharmacy,"Unit 2 Tesco Centre, Monasterevin, Kildare, R51 K033",045 527 823,https://www.google.ie/maps/search/R51%20K033,Kildarepharmacy@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.156831,-6.917850199999999
Kildare,Life Pharmacy Kill,"Oaklands Centre, Kildare, Kildare, W91 AW10",045 877474,https://www.google.ie/maps/search/W91%20AW10,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2479673,-6.5923161
Kildare,Lloyd's Pharmacy Ballitore,"Ballitore, Crookstown, Kildare, R14 P656",059 862 359 0,https://www.google.ie/maps/search/R14%20P656,store8091@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.0181152,-6.800872
Kildare,Marron's Pharmacy,"Main Street, Clane, Kildare, W91 W8DH",045 868 112,https://www.google.ie/maps/search/W91%20W8DH,dispensary@marronspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.287119,-6.6826865
Kildare,McCabes Pharmacy Athy,"51 Leinster Street, Athy, Kildare, R14 T922",059 863 8350,https://www.google.ie/maps/search/R14%20T922,Athy@mccabespharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.9927092,-6.9818941
Kildare,McCartan's Pharmacy Maynooth,"Unit 30B Carton Park, Tesco Shopping Centre, Maynooth, Kildare, W23 W6X3",01 628 6081,https://www.google.ie/maps/search/W23%20W6X3,conroys@mccartans.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.3809031,-6.5826552
Kildare,McCauley Health & Beauty Pharmacy Athy,"59 Leinster Street, Athy, Kildare, R14 W580",059 863 1452,https://www.google.ie/maps/search/R14%20W580,athy.dispensary@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.99284859999999,-6.9806404
Kildare,McHugh's Pharmacy,"Duke Street, Athy, Kildare, R14 YD77",059 863 1280,https://www.google.ie/maps/search/R14%20YD77,mchughs@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.9914609,-6.987569199999999
Kildare,McHughs Pharmacy,"The Square, Kildare, Kildare, R51 HW68",045 521 425,https://www.google.ie/maps/search/R51%20HW68,mchughschemist@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.1570824,-6.9101307
Kildare,Moorefield Pharmacy,"Moorefield Road, Newbridge, Kildare, W12 P382",045 486 189,https://www.google.ie/maps/search/W12%20P382,Moorefield.newbridge@healthmail.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.1740235,-6.8063229
Kildare,O'Reillys Pharmacy Naas,"7 Poplar Square, Naas, Kildare, W91 X850",045 848 383,https://www.google.ie/maps/search/W91%20X850,oreillyspharmacy@careplus.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.2196981,-6.6611256
Kildare,O'Rourke's Allcare Pharmacy,"Rathangan Road, Monastereven, Kildare, W34 C621",045 525 416,https://www.google.ie/maps/search/W34%20C621,orourkes@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.1424293,-7.0572732
Kildare,Poplar Pharmacy,"Unit 4 Poplar Square, Naas, Kildare, W91 HC5P",045 876 958,https://www.google.ie/maps/search/W91%20HC5P,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.2196981,-6.6611256
Kildare,Smiths Pharmacy,"Unit 3 Riverforest Shopping Centre, Leixlip, Kildare, W23 K3K8",01 624 3984,https://www.google.ie/maps/search/W23%20K3K8,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3711447,-6.487953
Kildare,Stack's Family Pharmacy,"Market Square, Monasterevin, Kildare, W34 W832",045 525 588,https://www.google.ie/maps/search/W34%20W832,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.1382153,-7.0631619
Kildare,Stacks Pharmacy Castledermot,"Castledermot Medical Hall, Castledermot, Kildare, R14 V2T2",059 914 446,https://www.google.ie/maps/search/R14%20V2T2,castledermot@stackspharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.91085589999999,-6.8374334
Kildare,The Rye Pharmacy,"Barnhall Shopping Centre, Leixlip, Kildare, W23 F8X5",01 615 4611,https://www.google.ie/maps/search/W23%20F8X5,theryepharmacy@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.3620629,-6.5022441
Kildare,Walsh's Pharmacy Celbridge,"Main Street, Celbridge, Kildare, W23 H5F9",01 628 8207,https://www.google.ie/maps/search/W23%20H5F9,info@walshspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.3401107,-6.5382546
Kildare,Walshs Pharmacy,"Unit 2 Tesco Shopping Centre, Celbridge, Kildare, W23 F8R2",01 627 2244,https://www.google.ie/maps/search/W23%20F8R2,info@walshspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.3439363,-6.544111999999999
Kildare,Whelans Pharmacy Kildare Town,"Kildare Shopping Centre, Claregate Street, Kildare, Kildare, R51 EK79",045 531 426,https://www.google.ie/maps/search/R51%20EK79,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.1572796,-6.9126049
Kildare,Young's Life Pharmacy Newbridge,"1 Charlotte Street, Newbridge, Kildare, W12 F795",045 431 243,https://www.google.ie/maps/search/W12%20F795,dyoung@lifepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.1803359,-6.7986745
Kildare,Your Local Pharmacy Longs,"Main Street, Newbridge, Kildare, W12 W5W9",045 431 290,https://www.google.ie/maps/search/W12%20W5W9,longs@yourlocalpharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.1816909,-6.7955944
Kilkenny,Boots High Street,"35 High Street, Kilkenny City, Kilkenny, R95 KC86",056 777 1222,https://www.google.ie/maps/search/R95%20KC86,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.65269139999999,-7.2536787
Kilkenny,Boots Kilkenny Macdonagh Junction,"Unit 1-3 Macdonagh Junction Shopping Centre, Dublin Road, Kilkenny City, Kilkenny, R95 KH56",056 771 2415,https://www.google.ie/maps/search/R95%20KH56,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.6552401,-7.244462
Kilkenny,Brandonvale Pharmacy,"The Old Creamery, Upper Main Street, Graiguenamanagh, Kilkenny, R95 P03D",059 972 5326,https://www.google.ie/maps/search/R95%20P03D,vaccines@brandonvalepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.54285,-6.95697
Kilkenny,Carroll's Pharmacy,"Church Street, Freshford, Kilkenny, R95 HF29",056 883 2135,https://www.google.ie/maps/search/R95%20HF29,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.7333946,-7.3982352
Kilkenny,Crottys Pharmacy,"Main Street, Bennettsbridge, Kilkenny, R95 R9T2",056 770 0574,https://www.google.ie/maps/search/R95%20R9T2,crottyspharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.5899559,-7.181938
Kilkenny,Fallon's Pharmacy,"47 John Street Upper, Kilkenny City, Kilkenny, R95 NH42",056 778 0007,https://www.google.ie/maps/search/R95%20NH42,jim@fallonspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.6545169,-7.2469077
Kilkenny,Haven Pharmacy O'Connells,"89 High Street, Kilkenny City, Kilkenny, R95 AC9W",056 772 1309,https://www.google.ie/maps/search/R95%20AC9W,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.651393,-7.2527258
Kilkenny,Haven Pharmacy O'Connells Rose Inn Street,"4 Rose Inn Street, Kilkenny City, Kilkenny, R95 D79H",056 772 1033,https://www.google.ie/maps/search/R95%20D79H,roseinn@oconnellchemist.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.6514852,-7.2511269
Kilkenny,Healys Pharmacy,"1 Market Street, Thomastown, Kilkenny, R95 EEY5",056 772 4216,https://www.google.ie/maps/search/R95%20EEY5,mureyconnolly@hotmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.5257751,-7.138767899999999
Kilkenny,Keane's Allcare Pharmacy,"50C John Street, Kilkenny City, Kilkenny, R95 YK5W",056 776 5287,https://www.google.ie/maps/search/R95%20YK5W,keanes@allcarepharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.654303,-7.247207899999999
Kilkenny,Kissanes Pharmacy Ballyhale,"Main Street, Ballyhale, Kilkenny, R95 VP44",056 776 8873,https://www.google.ie/maps/search/R95%20VP44,Info@kissanespharmacy.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.4674047,-7.2006006
Kilkenny,Kissanes Pharmacy Graiguenamanagh,"Main Street, Graiguenamanagh, Kilkenny, R95 XFD4",059 972 4220,https://www.google.ie/maps/search/R95%20XFD4,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.5415232,-6.9543696
Kilkenny,Kissanes Pharmacy Thomastown,"Market Street, Thomastown, Kilkenny, R95 RC92",056 772 4000,https://www.google.ie/maps/search/R95%20RC92,Info@kissanespharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.5250786,-7.1382713
Kilkenny,Madigans Pharmacy,"1 Father Delahunty Terrace, Old Callan Road, Kilkenny City, Kilkenny, R95CK8P",056 777 5540,https://www.google.ie/maps/search/R95CK8P,kilkenny@madiganspharmacy.ie,Flu vaccine being offered:,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.6458425,-7.2597427
Kilkenny,McCauley Health and Beauty Pharmacy Loughboy,"Kilkenny Shopping Centre, Loughboy, Kilkenny City, Kilkenny, R95 TE28",056 776 5424,https://www.google.ie/maps/search/R95%20TE28,loughboy@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.6412298,-7.2429379
Kilkenny,Mooncoin Pharmacy,"Main Street, Mooncoin, Kilkenny, X91 EF9Y",051 895 782,https://www.google.ie/maps/search/X91%20EF9Y,mooncoin.pharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.2920845,-7.2537951
Kilkenny,Newpark Life Pharmacy,"Unit 6 & 7 Newpark Shopping Centre, Newpark, Kilkenny, R95 DE4Y",056 777 2801,https://www.google.ie/maps/search/R95%20DE4Y,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.6601361,-7.2419717
Kilkenny,O'Shea's Late Night Pharmacy,"Unit 4 Dunnes Stores Shopping Centre, Market Yard, Kilkenny City, Kilkenny, R95 HH01",056 775 1445,https://www.google.ie/maps/search/R95%20HH01,info@osheaspharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.6535293,-7.2521889
Kilkenny,PharmacyHUB,"Unit 1, Barrack Street, Roachpond, Kilkenny, R95 P82F",056 777 2692,https://www.google.ie/maps/search/R95%20P82F,info@pharmacyhub.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.6564272,-7.247139700000001
Kilkenny,Q-Health Pharmacy,"11 Kilkenny Street, Castlecomer, Kilkenny, R95 CX51",056 444 1888,https://www.google.ie/maps/search/R95%20CX51,info@qhealthpharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.8043702,-7.210491099999999
Kilkenny,Thomas Keogh Pharmacy,"Newpark Shopping Centre, Newpark, Kilkenny City, Kilkenny, R95 DA2Y",056 777 2638,https://www.google.ie/maps/search/R95%20DA2Y,NA,NA,Flu vaccine being offered:; Flu vaccine for at risk groups,NA,52.65980090000001,-7.240943199999999
Kilkenny,Whites Pharmacy,"High Street, Kilkenny City, Kilkenny, R95 Y544",056 772 1328,https://www.google.ie/maps/search/R95%20Y544,whitespharmacykilkenny@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.6518437,-7.2530949
Laois,Adrian Dunne Pharmacy Portarlington,"Upper Main Street, Portarlington, Laois, R32 F5EY",057 862 3124,https://www.google.ie/maps/search/R32%20F5EY,port1@dunnepharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.1569379,-7.185255699999999
Laois,Ballylinan Pharmacy,"Gracefield Neighbourhood Centre, Unit 2 Main Street, Ballylynan, Laois, R14 HT28",059 866 1044,https://www.google.ie/maps/search/R14%20HT28,info@ballylinanpharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.9442118,-7.041790600000001
Laois,Boots Portlaoise,"Unit 31-32 Laois Shopping Centre, Portlaoise, Laois, R32 FW56",057 868 8788,https://www.google.ie/maps/search/R32%20FW56,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.031927,-7.2961993
Laois,Breslins Pharmacy,"G8, Parkside, Portlaoise, Laois, R32 VY96",057 862 1310,https://www.google.ie/maps/search/R32%20VY96,info@breslinspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.0259953,-7.3002688
Laois,Chemco Pharmacy,"Supervalu Shopping Centre, Stradbally, Laois, R32 AY74",057 862 5044,https://www.google.ie/maps/search/R32%20AY74,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.0175767,-7.1507892
Laois,Conroys Pharmacy,"Main Street, Mountrath, Laois, R32 FE83",057 873 2177,https://www.google.ie/maps/search/R32%20FE83,conroysmountrath@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.001801,-7.4747164
Laois,Laois Pharmacy,"1 Dunamaise House, Lyster Square, Portlaoise, Laois, R32 HD72",057 866 1999,https://www.google.ie/maps/search/R32%20HD72,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.0332403,-7.297997800000001
Laois,Lloyd's Pharmacy Laois SC,"Laois Shopping Centre, Portlaoise, Laois, R32 ET93",057 866 021 2,https://www.google.ie/maps/search/R32%20ET93,store8035@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.031927,-7.2961993
Laois,McElwee Totalhealth Pharmacy,"O'Connell Square, Townparks, Mountmellick, Laois, R32 YH61",057 862 4255,https://www.google.ie/maps/search/R32%20YH61,petermcelwee@totalhealth.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.1172968,-7.3274
Laois,McGreals Portarlington,"Primary Care Centre, The Glen, Portarlington, Laois, R32 XD6K",057 864 2920,https://www.google.ie/maps/search/R32%20XD6K,breslin@mcgreals.ie,NA,Flu vaccine being offered:; Flu vaccine for at risk groups,NA,53.1568326,-7.1812537
Laois,Mountmellick Local Pharmacy,"Lord Edward Street, Mountmellick, Laois, R32 R6CT",057 862 4444,https://www.google.ie/maps/search/R32%20R6CT,mountmellicklocalpharmacy@outlook.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.1160144,-7.319783
Laois,Mullanys Kilminchy Pharmacy,"2 Kilminchy Court, Kilminchy, Portlaoise, Laois, R32 KR92",057 866 8945,https://www.google.ie/maps/search/R32%20KR92,info@mullanyskilminchypharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.0437171,-7.2654356
Laois,Rathdowney Pharmacy,"Main Street, Rathdowney, Laois, R32 YE04",0505 461 72,https://www.google.ie/maps/search/R32%20YE04,flynnsmedicalhall@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.8556728,-7.5862526
Laois,Reign Pharmacy,"Saint Anne's, Dublin Road, Portlaoise, Laois, R32 N9DD",057 867 8966,https://www.google.ie/maps/search/R32%20N9DD,reignpharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.0389308,-7.276356100000001
